song_popularity,song_duration_min,danceability,energy,key,loudness,audio_mode,speechiness,time_signature,tempo_category_numeric
66,3.802216666666667,0.257,0.412,1,-11.788,1,0.0287,4,4.0
75,3.336,0.483,0.503,0,-9.396,1,0.0341,4,4.0
62,3.8371,0.4639999999999999,0.3279999999999999,4,-9.005,1,0.0407,3,1.0
49,4.3591,0.872,0.316,0,-14.415,1,0.0436,4,3.0
77,3.1311,0.547,0.257,0,-12.358,1,0.0252,4,1.0
65,3.830433333333333,0.471,0.494,7,-10.407,1,0.0312,4,2.0
58,4.348216666666667,0.575,0.432,10,-13.642,0,0.0314,4,4.0
62,3.8873333333333333,0.573,0.429,2,-8.68,1,0.0294,4,4.0
71,3.9331,0.442,0.384,10,-14.635,1,0.0414,4,4.0
66,4.4844333333333335,0.481,0.392,1,-11.380999999999998,1,0.0312,4,4.0
63,3.355566666666667,0.8370000000000001,0.496,7,-11.821,1,0.0402,4,4.0
65,3.951766666666667,0.8029999999999999,0.488,1,-9.303,1,0.0803,4,2.0
62,3.8177666666666665,0.624,0.158,9,-13.059,1,0.0289,3,2.0
68,2.9137666666666666,0.755,0.8759999999999999,0,-8.867,1,0.0362,4,2.0
67,2.996,0.593,0.205,9,-14.601,1,0.0479,4,4.0
50,4.536,0.593,0.4679999999999999,7,-11.165,1,0.0285,4,1.0
59,3.7811,0.508,0.56,9,-8.244,1,0.0304,4,4.0
63,3.5277666666666665,0.632,0.556,9,-10.138,1,0.0288,4,2.0
50,5.1626666666666665,0.7490000000000001,0.246,0,-12.847,1,0.0383,4,4.0
21,4.376666666666667,0.6779999999999999,0.622,11,-8.875,1,0.0301,1,2.0
48,3.5504333333333333,0.476,0.318,10,-10.953,1,0.0304,4,4.0
53,3.3888833333333332,0.41,0.598,2,-8.515,1,0.0405,4,2.0
72,3.820666666666667,0.583,0.602,11,-6.364,1,0.0274,4,1.0
53,2.6606666666666667,0.387,0.1939999999999999,1,-10.829,1,0.031,4,4.0
63,3.9899833333333334,0.732,0.161,11,-12.817,1,0.0306,4,2.0
71,3.3413333333333335,0.6509999999999999,0.8009999999999999,0,-7.34,1,0.0513,4,4.0
74,2.8137666666666665,0.657,0.932,1,-5.819,1,0.0992,4,4.0
65,3.6291,0.547,0.308,0,-11.75,1,0.0377,4,3.0
66,2.4582166666666665,0.598,0.797,7,-6.792999999999999,1,0.0332,4,4.0
69,4.522216666666667,0.4529999999999999,0.4639999999999999,2,-10.96,1,0.0431,4,2.0
77,3.1311,0.547,0.257,0,-12.358,1,0.0252,4,1.0
78,4.050433333333333,0.4429999999999999,0.4029999999999999,0,-8.339,1,0.0322,4,4.0
79,4.449333333333334,0.307,0.433,1,-10.057,1,0.0289999999999999,4,4.0
68,3.1991,0.608,0.746,0,-8.851,1,0.354,4,4.0
83,3.473333333333333,0.573,0.913,6,-4.793,0,0.132,4,3.0
62,4.45,0.7290000000000001,0.818,2,-9.992,1,0.0732,4,4.0
64,3.2744333333333335,0.489,0.349,2,-14.295,0,0.0323,4,4.0
67,4.838,0.5820000000000001,0.81,1,-7.024,0,0.0396,4,4.0
69,3.694,0.6990000000000001,0.502,9,-12.526,1,0.0278,4,2.0
67,4.017333333333333,0.474,0.917,9,-4.19,1,0.0395,4,4.0
72,4.9231,0.437,0.8640000000000001,4,-7.842,0,0.0904,4,2.0
70,2.2411,0.385,0.7829999999999999,9,-2.533,1,0.233,4,5.0
66,3.1871,0.8059999999999999,0.462,2,-12.778,1,0.0298,4,2.0
52,5.224433333333334,0.321,0.627,8,-9.509,0,0.0542,4,4.0
72,3.578883333333333,0.55,0.8240000000000001,2,-5.988,1,0.0334,4,3.0
67,3.7777666666666665,0.322,0.265,2,-13.398,1,0.0302,4,4.0
71,4.498666666666667,0.27,0.944,4,-4.199,1,0.0975,4,4.0
69,3.7604333333333333,0.619,0.579,4,-9.307,1,0.0473,4,4.0
54,3.5328833333333334,0.3229999999999999,0.978,5,-3.841,1,0.118,4,4.0
74,4.445333333333333,0.445,0.706,8,-9.803,1,0.0461,4,2.0
71,3.6733333333333333,0.653,0.73,5,-10.613,1,0.043,4,3.0
75,4.408383333333333,0.424,0.446,5,-9.618,1,0.0525,4,4.0
71,2.0344333333333333,0.6920000000000001,0.488,11,-7.282,0,0.104,4,2.0
69,3.8111,0.6409999999999999,0.927,0,-3.532,1,0.0351,4,4.0
65,5.124883333333333,0.55,0.726,2,-8.51,1,0.0516,4,2.0
76,5.1353333333333335,0.3329999999999999,0.927,9,-8.55,0,0.0733,4,4.0
60,3.1168833333333335,0.542,0.444,4,-11.567,0,0.0295,4,5.0
68,4.968216666666667,0.531,0.948,9,-5.438,1,0.0568,4,4.0
80,4.69355,0.602,0.522,10,-9.031,1,0.0285,4,4.0
80,4.296666666666667,0.828,0.492,0,-9.744,1,0.0276,4,4.0
67,2.986666666666667,0.467,0.486,10,-6.645,1,0.0274,3,2.0
53,3.874433333333333,0.479,0.512,11,-12.462,0,0.0382,4,3.0
70,4.802666666666667,0.309,0.831,1,-8.288,1,0.036,4,5.0
72,3.342983333333333,0.611,0.35,5,-14.48,1,0.0356,4,2.0
78,4.6871,0.5379999999999999,0.7040000000000001,1,-8.904,0,0.0332,4,4.0
75,5.0,0.494,0.722,5,-8.373,1,0.0347,4,3.0
68,4.59555,0.6940000000000001,0.5770000000000001,4,-14.63,1,0.0308,4,3.0
74,4.923333333333333,0.586,0.7,0,-9.558,1,0.0363,4,4.0
73,5.3758,0.6679999999999999,0.6779999999999999,0,-8.015,1,0.0496,4,4.0
57,3.5137666666666667,0.642,0.6409999999999999,2,-12.444,1,0.049,4,4.0
69,3.582666666666667,0.472,0.9,8,-6.406000000000001,0,0.0582,4,2.0
65,3.5177666666666667,0.429,0.6679999999999999,4,-7.539,0,0.044,4,2.0
72,4.36555,0.547,0.691,4,-13.553,0,0.0369,4,4.0
59,4.10955,0.644,0.799,4,-10.856,0,0.0598,4,3.0
68,3.9648833333333333,0.465,0.865,11,-9.573,0,0.098,4,3.0
73,4.41955,0.787,0.877,1,-3.822,0,0.032,4,2.0
70,5.2171,0.479,0.601,7,-8.806000000000001,1,0.0318,4,4.0
66,2.73155,0.625,0.35,9,-8.395,0,0.0436,4,3.0
75,5.383333333333334,0.483,0.7859999999999999,7,-5.735,1,0.0319,4,4.0
63,3.6566666666666667,0.5489999999999999,0.916,4,-4.185,0,0.034,4,4.0
69,4.8853333333333335,0.149,0.206,3,-13.888,1,0.0323,4,2.0
58,5.013333333333334,0.6409999999999999,0.397,7,-12.285,1,0.0454,4,2.0
55,4.24,0.662,0.763,0,-7.475,1,0.0397,4,4.0
56,4.806666666666667,0.617,0.461,5,-14.485,0,0.0434,4,2.0
67,3.2551,0.623,0.91,9,-8.448,1,0.0384,4,4.0
72,4.136216666666667,0.531,0.818,2,-5.358,1,0.0452,4,2.0
64,3.3317666666666668,0.48,0.626,5,-8.406,1,0.0294,4,1.0
66,5.230666666666667,0.5429999999999999,0.529,7,-9.717,1,0.0301,4,2.0
39,4.822883333333333,0.377,0.778,4,-6.658,1,0.0827,4,3.0
72,2.498,0.513,0.396,7,-13.061,1,0.0299,4,4.0
72,4.770316666666667,0.667,0.755,9,-7.246,1,0.069,4,3.0
60,4.43355,0.693,0.528,11,-13.094,0,0.0855,4,4.0
68,3.5384333333333333,0.5489999999999999,0.6509999999999999,0,-7.097,1,0.0323,4,4.0
73,3.5037666666666665,0.527,0.978,8,-5.436,1,0.109,4,4.0
66,4.208216666666667,0.482,0.601,7,-12.845999999999998,1,0.0486,4,4.0
68,4.8551,0.535,0.967,2,-4.082,1,0.068,4,3.0
75,4.4551,0.267,0.953,1,-4.899,0,0.096,4,2.0
75,4.9366666666666665,0.4529999999999999,0.906,9,-4.001,1,0.115,4,4.0
26,3.7288833333333335,0.5589999999999999,0.825,0,-10.725,0,0.0401,4,4.0
59,4.087766666666667,0.5770000000000001,0.6759999999999999,8,-11.931,1,0.0295,4,2.0
16,4.79,0.367,0.445,9,-13.615,0,0.0286,4,1.0
61,4.282216666666667,0.512,0.947,9,-5.659,0,0.0401,4,3.0
58,3.426,0.442,0.759,10,-13.475,1,0.0354,4,5.0
67,5.278433333333333,0.555,0.973,9,-3.804,1,0.035,4,3.0
63,5.2811,0.494,0.933,2,-5.977,1,0.0808,4,4.0
74,5.1722166666666665,0.536,0.8440000000000001,6,-6.917999999999999,0,0.0579999999999999,4,3.0
66,4.01555,0.4029999999999999,0.777,5,-6.416,1,0.0354,4,2.0
60,3.9577666666666667,0.505,0.631,9,-10.433,0,0.038,4,3.0
60,4.718883333333333,0.476,0.331,5,-14.884,1,0.0305,4,4.0
75,4.56,0.445,0.955,8,-8.027000000000001,1,0.0856,4,4.0
71,4.336216666666667,0.5329999999999999,0.637,6,-5.571000000000001,1,0.0323,4,4.0
61,4.743333333333333,0.3329999999999999,0.79,0,-6.8020000000000005,1,0.0386,4,5.0
62,3.944,0.6859999999999999,0.7809999999999999,2,-5.906000000000001,1,0.0523,4,4.0
61,5.382216666666666,0.723,0.541,0,-14.021,1,0.0303,4,4.0
67,5.144433333333334,0.257,0.8029999999999999,7,-3.886,1,0.0411,4,4.0
55,3.2351,0.5670000000000001,0.867,7,-11.541,1,0.0484,4,4.0
69,4.5071,0.6,0.931,7,-4.647,1,0.0734,4,4.0
15,4.502666666666666,0.39,0.898,7,-4.089,1,0.045,4,2.0
63,4.1771,0.52,0.887,0,-3.2960000000000003,1,0.0349,4,4.0
68,4.79,0.441,0.908,11,-4.627,0,0.115,4,4.0
19,3.9926666666666666,0.547,0.8220000000000001,0,-7.2010000000000005,1,0.0292,4,4.0
7,4.124883333333333,0.562,0.965,4,-2.789,0,0.0613,4,2.0
59,3.7493333333333334,0.49,0.951,11,-3.888,1,0.0966,4,4.0
15,3.6784333333333334,0.526,0.924,7,-5.591,1,0.0391,4,4.0
57,4.733766666666667,0.474,0.977,7,-3.839,0,0.176,4,2.0
56,4.443766666666667,0.616,0.965,11,-4.464,1,0.0613,4,4.0
60,3.6611,0.502,0.924,4,-6.299,1,0.0503,4,4.0
68,3.350433333333333,0.472,0.946,2,-4.591,1,0.145,4,5.0
51,3.4844333333333335,0.423,0.696,4,-11.589,1,0.0335,4,4.0
60,3.8546666666666667,0.457,0.794,1,-6.624,0,0.0298,4,2.0
66,3.3566666666666665,0.679,0.8590000000000001,0,-5.945,1,0.0665,4,4.0
69,4.42955,0.537,0.978,4,-2.9210000000000003,0,0.0442,4,4.0
54,3.9288833333333333,0.523,0.88,9,-9.019,1,0.0402,4,4.0
60,4.37,0.298,0.612,3,-9.002,0,0.0379,4,4.0
60,4.493333333333333,0.3,0.894,2,-7.786,0,0.109,4,3.0
4,4.74955,0.46,0.974,2,-5.095,1,0.156,4,3.0
47,3.808883333333333,0.426,0.961,8,-4.365,1,0.07,4,5.0
5,3.72555,0.296,0.83,1,-7.051,0,0.0505,4,4.0
51,4.923766666666666,0.204,0.794,2,-7.586,1,0.0618,4,4.0
3,4.523333333333333,0.4629999999999999,0.926,5,-3.563,0,0.12,4,4.0
48,4.262,0.479,0.8220000000000001,4,-6.412000000000001,0,0.0444,4,4.0
4,4.138883333333333,0.33,0.963,9,-5.509,1,0.106,4,5.0
59,4.03155,0.498,0.858,7,-5.259,0,0.0661,4,4.0
54,4.4222166666666665,0.619,0.7509999999999999,7,-11.568,0,0.0417,4,4.0
53,4.392666666666667,0.562,0.991,7,-2.654,1,0.0745,4,3.0
66,4.113333333333333,0.611,0.883,9,-11.225,1,0.0539,4,3.0
77,4.093666666666667,0.8170000000000001,0.599,0,-9.249,0,0.0328,4,3.0
55,4.03,0.4679999999999999,0.743,0,-10.845999999999998,1,0.0326,4,4.0
67,5.2282166666666665,0.345,0.531,0,-12.708,1,0.0305,4,5.0
61,4.699333333333334,0.596,0.8959999999999999,0,-4.635,1,0.0382,4,3.0
64,3.9473833333333332,0.462,0.488,6,-11.143,1,0.0287,4,4.0
57,3.97,0.509,0.935,6,-3.633,1,0.0493,4,4.0
63,3.2642166666666665,0.489,0.953,0,-4.615,1,0.0858,4,2.0
67,3.8444333333333334,0.476,0.897,9,-4.237,0,0.0627,4,4.0
54,3.7077666666666667,0.5670000000000001,0.889,9,-11.782,1,0.0304,4,4.0
60,5.303766666666666,0.44,0.772,9,-8.838,1,0.0335,4,3.0
62,3.7948833333333334,0.531,0.626,0,-13.371,1,0.0452,4,2.0
51,3.7671,0.516,0.733,7,-11.341,0,0.0326,4,2.0
59,4.788666666666667,0.273,0.537,2,-9.612,1,0.0306,4,2.0
31,2.8122166666666666,0.6559999999999999,0.931,1,-5.827000000000001,1,0.0976,4,4.0
64,3.5022166666666665,0.61,0.8240000000000001,4,-6.046,1,0.0534,4,4.0
59,5.206666666666667,0.372,0.857,5,-7.816,0,0.0461,4,4.0
61,3.8011,0.574,0.93,1,-2.949,1,0.0413,4,2.0
65,4.285333333333333,0.303,0.961,9,-5.332999999999999,0,0.243,4,4.0
51,4.550216666666667,0.542,0.8390000000000001,3,-4.404,0,0.0487,4,4.0
45,5.354433333333334,0.341,0.406,2,-8.139,1,0.0359,4,2.0
65,3.796666666666667,0.518,0.938,8,-5.964,0,0.0416,4,4.0
74,2.7651,0.317,0.981,6,-7.102,1,0.174,4,4.0
22,3.598316666666667,0.546,0.91,5,-6.736000000000001,1,0.061,4,2.0
66,4.712433333333333,0.551,0.947,2,-4.671,1,0.152,4,4.0
54,3.9226666666666667,0.616,0.807,8,-11.4,1,0.0348,4,3.0
79,4.1831,0.5,0.748,4,-9.072,1,0.0363,4,3.0
72,4.300433333333333,0.601,0.8590000000000001,5,-5.263,1,0.0276,4,4.0
69,2.80675,0.415,0.6579999999999999,4,-12.050999999999998,0,0.0696,4,4.0
77,3.502883333333333,0.532,0.767,7,-5.509,1,0.0574,4,4.0
36,4.520666666666667,0.768,0.852,4,-6.215,1,0.038,4,4.0
57,3.86155,0.526,0.9,4,-4.76,0,0.0531,4,4.0
52,4.0251,0.633,0.732,8,-6.785,1,0.0707,4,4.0
68,4.197766666666666,0.282,0.6559999999999999,8,-6.557,1,0.0302,4,4.0
69,3.582666666666667,0.472,0.9,8,-6.406000000000001,0,0.0582,4,2.0
54,4.054666666666667,0.611,0.853,2,-4.9830000000000005,1,0.034,4,4.0
65,3.2977666666666665,0.716,0.821,7,-4.204,1,0.0389,4,4.0
48,3.5317666666666665,0.657,0.5670000000000001,9,-12.871,1,0.0261,4,3.0
72,4.36555,0.547,0.691,4,-13.553,0,0.0369,4,4.0
37,5.220433333333333,0.4529999999999999,0.5429999999999999,0,-10.106,1,0.0366,4,4.0
45,4.228883333333333,0.828,0.447,1,-10.563,1,0.0349,4,3.0
66,4.022883333333334,0.502,0.513,0,-6.473,1,0.0251,4,3.0
65,3.6902166666666667,0.561,0.42,4,-7.79,1,0.0272,4,1.0
69,3.5488833333333334,0.588,0.6559999999999999,3,-6.372999999999999,1,0.0224,4,2.0
61,4.37355,0.542,0.44,10,-11.161,0,0.0257,4,2.0
67,4.339766666666667,0.344,0.477,4,-10.265999999999998,1,0.0338,4,4.0
73,4.912883333333333,0.408,0.48,9,-11.017,1,0.0266,4,4.0
49,3.462666666666667,0.465,0.552,9,-7.23,1,0.0295,4,2.0
65,3.5233333333333334,0.47,0.228,3,-13.651,1,0.0316,4,3.0
48,4.437766666666667,0.207,0.358,10,-9.672,1,0.0289,3,1.0
67,4.290666666666667,0.495,0.609,7,-9.902,1,0.0339,4,4.0
65,3.9055333333333335,0.261,0.703,6,-7.871,1,0.0414,4,2.0
62,3.9093333333333335,0.5429999999999999,0.2269999999999999,8,-11.247,1,0.0298,4,4.0
69,3.9082166666666667,0.526,0.515,9,-11.169,1,0.0389,4,4.0
64,4.0446333333333335,0.5529999999999999,0.614,1,-5.098,1,0.0306,4,4.0
69,3.36955,0.405,0.21,2,-13.214,1,0.0279,3,2.0
62,4.316666666666666,0.396,0.479,5,-8.072000000000001,1,0.0268,4,3.0
74,5.47155,0.7440000000000001,0.545,0,-9.361,1,0.0297,4,2.0
75,4.50555,0.643,0.8009999999999999,6,-4.921,1,0.0228,4,2.0
32,4.017766666666667,0.636,0.405,8,-11.113,1,0.0287,4,4.0
85,3.7546666666666666,0.573,0.902,6,-7.638,0,0.054,4,2.0
69,4.867766666666666,0.33,0.469,10,-9.286,0,0.0335,4,6.0
13,5.00155,0.575,0.634,2,-8.822000000000001,0,0.0348,4,4.0
60,4.599766666666667,0.677,0.509,5,-7.472,1,0.0252,4,2.0
73,5.468216666666667,0.539,0.583,1,-4.935,0,0.0275,4,2.0
14,4.0611,0.34,0.412,9,-13.727,0,0.0268,4,1.0
72,4.302,0.518,0.585,5,-8.485,1,0.0279,4,4.0
72,4.262216666666666,0.497,0.7190000000000001,6,-9.397,1,0.0266,4,2.0
58,4.270433333333333,0.4429999999999999,0.282,7,-14.339,1,0.0299,4,5.0
74,4.0511,0.7240000000000001,0.436,0,-9.321,1,0.0282,4,4.0
72,3.4393333333333334,0.58,0.498,1,-6.901,1,0.0277,4,3.0
60,5.405766666666667,0.608,0.604,5,-12.285,1,0.0433,4,4.0
76,5.079766666666667,0.477,0.471,6,-10.036,1,0.0277,4,2.0
70,4.451333333333333,0.2019999999999999,0.644,11,-5.212000000000001,1,0.0324,5,2.0
35,4.925333333333334,0.5379999999999999,0.432,2,-11.882,1,0.0295,4,3.0
73,3.64555,0.418,0.452,1,-13.099,1,0.0356,4,5.0
72,3.820666666666667,0.583,0.602,11,-6.364,1,0.0274,4,1.0
74,4.40555,0.395,0.252,0,-13.589,1,0.0301,4,5.0
70,3.4,0.638,0.352,10,-9.266,1,0.0268,3,2.0
70,3.2186666666666666,0.6920000000000001,0.422,2,-10.533,1,0.0333,4,1.0
63,3.927766666666667,0.521,0.233,7,-13.683,1,0.0254,3,2.0
69,4.673333333333333,0.625,0.726,11,-11.402,0,0.0444,4,4.0
70,4.2611,0.541,0.44,10,-12.206,1,0.031,4,4.0
75,4.56,0.445,0.955,8,-8.027000000000001,1,0.0856,4,4.0
77,3.502883333333333,0.532,0.767,7,-5.509,1,0.0574,4,4.0
75,4.4551,0.267,0.953,1,-4.899,0,0.096,4,2.0
78,4.02665,0.5720000000000001,0.835,0,-6.218999999999999,1,0.0317,4,4.0
74,3.57755,0.951,0.53,5,-6.593999999999999,0,0.178,4,3.0
63,4.1771,0.52,0.887,0,-3.2960000000000003,1,0.0349,4,4.0
79,3.149766666666667,0.742,0.833,2,-6.462999999999999,1,0.115,4,3.0
75,4.231433333333333,0.813,0.46,1,-9.78,1,0.0346,4,3.0
73,4.266666666666667,0.63,0.449,5,-13.243,1,0.0252,4,2.0
70,4.92525,0.5429999999999999,0.432,2,-11.832,1,0.0288,4,3.0
65,3.0086166666666667,0.8009999999999999,0.723,10,-4.985,0,0.0689,4,3.0
66,3.3644333333333334,0.519,0.934,7,-7.1370000000000005,1,0.0471,4,4.0
36,4.520666666666667,0.768,0.852,4,-6.215,1,0.038,4,4.0
69,4.42955,0.537,0.978,4,-2.9210000000000003,0,0.0442,4,4.0
73,4.644666666666667,0.3979999999999999,0.952,4,-6.042000000000001,1,0.061,4,4.0
66,4.208216666666667,0.482,0.601,7,-12.845999999999998,1,0.0486,4,4.0
71,4.336216666666667,0.5329999999999999,0.637,6,-5.571000000000001,1,0.0323,4,4.0
69,4.5071,0.6,0.931,7,-4.647,1,0.0734,4,4.0
15,4.502666666666666,0.39,0.898,7,-4.089,1,0.045,4,2.0
59,5.182666666666667,0.767,0.6509999999999999,6,-10.186,0,0.0501,4,2.0
60,3.6611,0.502,0.924,4,-6.299,1,0.0503,4,4.0
60,4.493333333333333,0.3,0.894,2,-7.786,0,0.109,4,3.0
66,4.113333333333333,0.611,0.883,9,-11.225,1,0.0539,4,3.0
61,3.8011,0.574,0.93,1,-2.949,1,0.0413,4,2.0
72,4.36555,0.547,0.691,4,-13.553,0,0.0369,4,4.0
57,3.6717666666666666,0.525,0.858,9,-4.927,0,0.0345,4,4.0
68,4.331766666666667,0.644,0.919,2,-6.289,1,0.0561,4,3.0
62,3.7484333333333333,0.637,0.682,11,-11.625,1,0.0366,4,4.0
63,2.989333333333333,0.49,0.8270000000000001,8,-9.481,1,0.0482,4,3.0
48,3.53355,0.442,0.935,9,-6.903,1,0.0424,4,4.0
84,4.8971,0.92,0.654,11,-3.051,0,0.0401,4,3.0
67,5.278433333333333,0.555,0.973,9,-3.804,1,0.035,4,3.0
73,3.5037666666666665,0.527,0.978,8,-5.436,1,0.109,4,4.0
16,3.216,0.65,0.732,4,-10.042,1,0.0289,4,3.0
66,4.783333333333333,0.426,0.65,7,-7.747000000000001,1,0.0332,4,2.0
72,3.6771,0.691,0.812,0,-7.772,1,0.0558,4,4.0
60,3.8546666666666667,0.457,0.794,1,-6.624,0,0.0298,4,2.0
56,2.7477666666666667,0.524,0.8809999999999999,5,-4.479,1,0.0468,4,2.0
58,4.089333333333333,0.648,0.947,4,-6.617000000000001,0,0.0369,4,3.0
55,4.092216666666666,0.823,0.563,0,-10.134,0,0.0318,4,3.0
72,3.3277666666666668,0.5670000000000001,0.943,6,-7.992000000000001,0,0.0387,4,4.0
26,2.7084333333333332,0.569,0.402,0,-10.151,1,0.0433,4,4.0
32,4.709333333333333,0.536,0.959,2,-5.126,1,0.076,4,3.0
80,3.6008833333333334,0.508,0.8340000000000001,2,-6.205,1,0.0386,4,4.0
9,3.26555,0.7040000000000001,0.77,2,-8.843,1,0.0526,4,4.0
72,4.788433333333334,0.45,0.6579999999999999,2,-7.064,1,0.0472,4,2.0
68,3.4566666666666666,0.6729999999999999,0.72,8,-10.411,1,0.0376,4,4.0
64,3.41035,0.525,0.902,2,-8.662,1,0.0368,4,4.0
67,3.8444333333333334,0.476,0.897,9,-4.237,0,0.0627,4,4.0
75,3.22,0.887,0.48,11,-11.994000000000002,1,0.1169999999999999,4,2.0
15,3.6784333333333334,0.526,0.924,7,-5.591,1,0.0391,4,4.0
82,4.191466666666667,0.638,0.8,7,-12.077,1,0.0572,4,3.0
85,3.7546666666666666,0.573,0.902,6,-7.638,0,0.054,4,2.0
52,3.9466666666666668,0.6759999999999999,0.7,11,-13.397,0,0.0391,4,3.0
73,4.384,0.66,0.816,2,-6.61,1,0.0299,4,3.0
76,4.148433333333333,0.491,0.802,4,-7.106,1,0.0392,4,3.0
75,4.812216666666667,0.522,0.5589999999999999,6,-13.640999999999998,1,0.0387,4,5.0
54,4.624666666666666,0.565,0.764,1,-9.43,1,0.0351,4,2.0
58,4.045333333333334,0.324,0.931,9,-6.803,1,0.0837,4,2.0
68,4.79,0.441,0.908,11,-4.627,0,0.115,4,4.0
64,3.5371,0.5539999999999999,0.833,2,-6.667000000000001,0,0.0347,4,4.0
68,3.350433333333333,0.472,0.946,2,-4.591,1,0.145,4,5.0
66,3.5171,0.629,0.785,5,-10.761,1,0.0471,4,3.0
75,4.9366666666666665,0.4529999999999999,0.906,9,-4.001,1,0.115,4,4.0
74,2.7651,0.317,0.981,6,-7.102,1,0.174,4,4.0
70,3.8993333333333333,0.221,0.956,0,-4.641,1,0.0876,4,5.0
34,3.64,0.5660000000000001,0.926,4,-7.099,1,0.0327,4,4.0
25,4.808883333333333,0.536,0.8690000000000001,4,-4.91,0,0.0597,4,4.0
44,3.79555,0.421,0.742,4,-10.564,1,0.0334,4,2.0
63,4.2088833333333335,0.55,0.765,7,-8.684,1,0.0287,4,4.0
74,5.1722166666666665,0.536,0.8440000000000001,6,-6.917999999999999,0,0.0579999999999999,4,3.0
68,3.748883333333333,0.6729999999999999,0.899,11,-3.528,1,0.0434,4,4.0
22,4.47,0.206,0.81,9,-6.492000000000001,1,0.0423,4,4.0
71,2.59955,0.462,0.836,11,-5.766,0,0.0621,4,5.0
72,3.7071,0.7959999999999999,0.872,9,-6.722,0,0.0573,4,4.0
63,2.886216666666667,0.487,0.884,5,-11.995,1,0.0425,4,4.0
55,2.6351,0.768,0.716,2,-12.922,1,0.0625,4,4.0
43,3.5853333333333333,0.465,0.8859999999999999,3,-7.183,1,0.0354,4,4.0
47,4.116216666666666,0.5660000000000001,0.893,7,-8.88,1,0.0309,4,2.0
57,4.657333333333334,0.541,0.946,6,-7.459,1,0.0579999999999999,4,2.0
70,4.212883333333333,0.68,0.6779999999999999,1,-11.548,1,0.0754,4,4.0
61,2.887766666666667,0.616,0.727,1,-8.176,0,0.0365,4,2.0
54,3.5144333333333333,0.305,0.965,0,-5.926,1,0.0809,4,2.0
69,4.894216666666667,0.358,0.893,4,-7.486000000000001,0,0.12,4,5.0
42,3.6693333333333333,0.679,0.946,9,-5.281000000000001,1,0.0638,4,3.0
62,3.0993333333333335,0.7509999999999999,0.703,9,-5.687,1,0.0287,4,2.0
79,3.149766666666667,0.742,0.833,2,-6.462999999999999,1,0.115,4,3.0
84,4.8971,0.92,0.654,11,-3.051,0,0.0401,4,3.0
83,3.61555,0.6920000000000001,0.711,0,-7.497999999999999,0,0.0317,4,4.0
58,4.1608833333333335,0.49,0.723,4,-9.699,1,0.0408,4,3.0
74,4.0511,0.7240000000000001,0.436,0,-9.321,1,0.0282,4,4.0
66,4.1928833333333335,0.8220000000000001,0.478,1,-8.746,1,0.0343,4,3.0
64,3.1784333333333334,0.737,0.569,5,-6.702000000000001,1,0.0553,4,4.0
25,4.854883333333333,0.7090000000000001,0.8240000000000001,1,-8.824,1,0.0453,4,3.0
52,3.617383333333333,0.764,0.885,7,-4.274,0,0.143,4,2.0
70,5.0004333333333335,0.672,0.8320000000000001,11,-2.388,0,0.342,4,3.0
76,5.001766666666667,0.574,0.629,2,-8.815,0,0.0363,4,4.0
66,2.91955,0.535,0.716,4,-5.025,1,0.0431,4,2.0
47,2.644,0.769,0.867,2,-7.436,1,0.0545,4,4.0
79,4.300666666666666,0.779,0.867,3,-3.704,0,0.0457,4,4.0
69,3.2477666666666667,0.696,0.943,4,-2.962,1,0.0431,4,4.0
74,3.7804333333333333,0.583,0.905,2,-6.132000000000001,1,0.0733,4,5.0
67,3.844,0.59,0.868,5,-5.832000000000001,0,0.048,4,5.0
55,4.11155,0.738,0.921,0,-4.908,1,0.124,4,4.0
59,4.166,0.7879999999999999,0.522,0,-13.029000000000002,0,0.0578,4,3.0
68,3.3242166666666666,0.6409999999999999,0.894,8,-7.41,1,0.0273,4,3.0
62,3.7293333333333334,0.741,0.8079999999999999,11,-4.367,0,0.026,4,2.0
75,2.7077666666666667,0.5539999999999999,0.7829999999999999,6,-5.852,1,0.0457,4,2.0
62,3.8713333333333333,0.607,0.795,0,-5.1370000000000005,1,0.0496,4,2.0
76,4.53155,0.727,0.685,11,-7.159,0,0.0398,4,2.0
85,3.7546666666666666,0.573,0.902,6,-7.638,0,0.054,4,2.0
13,5.48355,0.636,0.7240000000000001,11,-7.327999999999999,0,0.0367,4,2.0
55,3.54,0.695,0.976,8,-6.982,1,0.0428,4,3.0
72,3.6973333333333334,0.555,0.757,1,-7.867999999999999,0,0.0601,4,4.0
75,4.021766666666666,0.527,0.942,1,-5.64,0,0.0366,4,4.0
58,3.8577666666666666,0.636,0.467,4,-10.1,1,0.0421,4,2.0
69,3.9686666666666666,0.7070000000000001,0.7879999999999999,6,-5.269,1,0.0333,4,4.0
82,4.881333333333333,0.501,0.889,4,-5.175,1,0.0364,4,4.0
62,4.2391,0.584,0.833,11,-5.824,1,0.0358,4,4.0
71,3.58555,0.544,0.897,3,-6.056,0,0.0471,4,4.0
75,3.22,0.887,0.48,11,-11.994000000000002,1,0.1169999999999999,4,2.0
57,3.6651,0.537,0.815,2,-6.207999999999999,1,0.0348,4,4.0
69,4.606,0.777,0.725,5,-9.012,1,0.047,4,4.0
75,4.934666666666667,0.6609999999999999,0.908,5,-4.897,1,0.039,4,4.0
70,2.9233333333333333,0.542,0.915,9,-9.637,1,0.0549,4,4.0
